claim_id,experiment_id,adapter_commit,config_hash,workload,variant,parameter_set,parameters_json,phase,input_scale,threads,invalid_proof_kind,supported,n,mean_latency_ms,stdev_latency_ms,p50_latency_ms,p95_latency_ms,min_latency_ms,max_latency_ms,median_cpu_time_ms,median_peak_rss_mb,median_page_faults,proof_bytes,native_relation_size,relation_unit,public_inputs,expected_outcomes,stdev_unavailable_reason,excluded_boundary_metrics,metric_unavailable_reason,speedup_vs_one_thread,speedup_ci_low,speedup_ci_high,parallel_efficiency,application_throughput_units_s,native_overhead_ratio,cpu_wall_ratio,ram_per_application_unit_mb,saturation_threads,scaling_coefficient_a,scaling_exponent_b,scaling_exponent_ci_low,scaling_exponent_ci_high,scaling_r_squared,evidence_class,result_scope,run_role,recorded
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},native_execution,64,4,wrong_public_input,true,3,0.203262,0.023961,0.200323,0.225733,0.180906,0.228556,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},native_execution,256,1,,true,3,0.193156,0.019618,0.183382,0.212505,0.180345,0.215741,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},native_execution,256,1,wrong_public_input,true,3,0.209839,0.013783,0.211569,0.221564,0.195273,0.222675,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},native_execution,256,2,,true,3,0.237393,0.051875,0.253762,0.276574,0.179308,0.279109,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},native_execution,256,4,,true,3,0.250242,0.025801,0.242737,0.275341,0.229026,0.278964,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},native_execution,256,4,wrong_public_input,true,3,0.210293,0.019249,0.208388,0.228220,0.192068,0.230424,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},native_execution,1024,1,,true,3,0.217032,0.047327,0.190390,0.263547,0.189032,0.271675,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},native_execution,1024,2,,true,3,0.209630,0.015936,0.200627,0.225289,0.200233,0.228029,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},native_execution,1024,4,,true,3,0.214491,0.006095,0.215361,0.219630,0.208007,0.220104,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,16,1,,true,3,4.772022,0.140830,4.709094,4.910919,4.673628,4.933344,,,,,,,,not-applicable,,,,,,,,3397.681168,24.715761,,,2,1.722502,0.329372,0.309021,0.337830,0.952057,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,16,1,wrong_public_input,true,3,4.928952,0.373468,5.032514,5.218990,4.514632,5.239710,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,16,2,,true,3,5.636072,0.387942,5.572426,6.003953,5.283889,6.051901,,,,,,,,not-applicable,,,,0.845071,0.772258,0.933658,0.422535,2871.280839,24.787490,,,2,2.931820,0.227115,0.196311,0.255443,0.990846,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,16,4,,true,3,7.543500,0.125929,7.513579,7.664883,7.435227,7.681695,,,,,,,,not-applicable,,,,0.626744,0.608411,0.663510,0.156686,2129.477843,41.503002,,,2,4.505729,0.186071,0.171762,0.205091,0.998587,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,16,4,wrong_public_input,true,3,7.998636,0.464037,7.913578,8.440744,7.583012,8.499318,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,64,1,,true,3,6.530270,0.485029,6.381917,7.003127,6.136742,7.072150,,,,,,,,not-applicable,,,,,,,,10028.334746,30.686424,,,2,1.722502,0.329372,0.309021,0.337830,0.952057,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,64,1,wrong_public_input,true,3,6.152351,0.265156,6.276355,6.327141,5.847913,6.332784,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,64,2,,true,3,7.817819,0.446284,7.610252,8.258100,7.513121,8.330083,,,,,,,,not-applicable,,,,0.838595,0.736696,0.941307,0.419297,8409.708378,31.043754,,,2,2.931820,0.227115,0.196311,0.255443,0.990846,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,64,4,,true,3,9.995116,0.222346,9.908937,10.213781,9.828760,10.247652,,,,,,,,not-applicable,,,,0.644057,0.598844,0.719536,0.161014,6458.815915,45.946606,,,2,4.505729,0.186071,0.171762,0.205091,0.998587,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,64,4,wrong_public_input,true,3,9.924947,1.135975,9.834074,10.976674,8.837137,11.103629,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,256,1,,true,3,9.332183,0.466408,9.142676,9.791433,8.990357,9.863517,,,,,,,,not-applicable,,,,,,,,28000.554761,49.855907,,,2,1.722502,0.329372,0.309021,0.337830,0.952057,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,256,1,wrong_public_input,true,3,9.296312,0.360669,9.386438,9.581679,8.899127,9.603372,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,256,2,,true,3,9.717790,0.350135,9.765328,10.014087,9.346315,10.041727,,,,,,,,not-applicable,,,,0.936238,0.895300,1.055338,0.468119,26215.197278,38.482231,,,2,2.931820,0.227115,0.196311,0.255443,0.990846,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,256,4,,true,3,12.456276,0.833018,12.457022,13.205730,11.622885,13.288920,,,,,,,,not-applicable,,,,0.733938,0.676530,0.848629,0.183484,20550.658095,51.319008,,,2,4.505729,0.186071,0.171762,0.205091,0.998587,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,256,4,wrong_public_input,true,3,12.466080,0.669054,12.295071,13.113145,11.899127,13.204042,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,1024,1,,true,3,18.882049,0.550556,19.138269,19.245847,18.250079,19.257800,,,,,,,,not-applicable,,,,,,,,53505.361431,100.521398,,,,1.722502,0.329372,0.309021,0.337830,0.952057,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,1024,2,,true,3,14.805692,0.955399,14.646669,15.712229,13.939783,15.830625,,,,,,,,not-applicable,,,,1.306664,1.152834,1.381499,0.653332,69913.507296,73.004476,,,,2.931820,0.227115,0.196311,0.255443,0.990846,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},prove_total,1024,4,,true,3,16.648151,0.847183,16.448956,17.464359,15.918315,17.577182,,,,,,,,not-applicable,,,,1.163494,1.038282,1.209789,0.290874,62253.191023,76.378527,,,,4.505729,0.186071,0.171762,0.205091,0.998587,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,16,1,,true,3,0.004441,0.000161,0.004448,0.004583,0.004277,0.004598,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,16,1,wrong_public_input,true,3,0.005290,0.000331,0.005270,0.005594,0.004969,0.005630,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,16,2,,true,3,0.005196,0.000882,0.005079,0.006026,0.004378,0.006131,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,16,4,,true,3,0.004061,0.000547,0.004037,0.004561,0.003526,0.004619,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,16,4,wrong_public_input,true,3,0.004809,0.000963,0.004449,0.005756,0.004078,0.005901,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,64,1,,true,3,0.006953,0.001045,0.007254,0.007759,0.005791,0.007815,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,64,1,wrong_public_input,true,3,0.007541,0.001061,0.007124,0.008585,0.006752,0.008747,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,64,2,,true,3,0.009311,0.001478,0.009027,0.010722,0.007995,0.010910,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,64,4,,true,3,0.007944,0.001168,0.007894,0.009013,0.006802,0.009137,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,64,4,wrong_public_input,true,3,0.010299,0.004706,0.008265,0.014938,0.006952,0.015679,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,256,1,,true,3,0.009214,0.000639,0.009017,0.009837,0.008696,0.009928,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,256,1,wrong_public_input,true,3,0.009948,0.003030,0.008305,0.012931,0.008095,0.013445,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,256,2,,true,3,0.008252,0.000682,0.007914,0.008925,0.007805,0.009037,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,256,4,,true,3,0.010189,0.000992,0.010549,0.010911,0.009067,0.010951,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,256,4,wrong_public_input,true,3,0.009404,0.001019,0.009107,0.010396,0.008566,0.010539,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,1024,1,,true,3,0.027254,0.022997,0.014848,0.049896,0.013125,0.053790,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,1024,2,,true,3,0.022418,0.012661,0.015549,0.034881,0.014677,0.037029,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},serialize,1024,4,,true,3,0.015916,0.003154,0.015318,0.018925,0.013104,0.019326,,,,,,,,not-applicable,,,,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,16,1,,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,16,1,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,16,2,,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,16,4,,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,16,4,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,64,1,,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,64,1,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,64,2,,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,64,4,,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,64,4,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,256,1,,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
C7-TRANSPARENT-STARK,winterfell-stark-pilot-v1,045609f7c669d9c8addd833c007ceab666099814,294bad57ed211ce5f668890c93845dca664b6897d4ff1a7011a5c837b0436472,controlled_kernel,winterfell-0.13.1-f128,default,{},setup_or_preprocess,256,1,wrong_public_input,false,,,,,,,,,,,,,,,not-applicable,,,Winterfell exposes transparent trace/AIR proofing; no trusted setup or KZG commitment phase,,,,,,,,,,,,,,,measured,Winterfell transparent STARK pilot; matched vector only,measurement,true
